time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1516127400,Foggy throughout the day.,clear-day,1516153653,1516192104,0.02,0,0,0,26.59,1516181400,14.08,1516239000,26.59,1516181400,14.08,1516239000,1.2,0.31,2.36,109,0.09,5,1516174200,2.611,12.07,1516149000,26.59,1516181400,12.07,1516149000,26.59,1516181400
1516213800,Foggy throughout the day.,clear-day,1516240046,1516278551,0.05,0,0,0,27.58,1516271400,12.58,1516321800,27.58,1516271400,12.58,1516321800,5.32,0.38,1.5,139,0,5,1516260600,2.715,14.08,1516239000,27.58,1516271400,14.08,1516239000,27.58,1516271400
1516300200,Foggy throughout the day.,clear-day,1516326436,1516364999,0.08,0,0,0,26.59,1516350600,12.07,1516411800,26.59,1516350600,12.07,1516411800,5.86,0.42,1.5,327,0,5,1516347000,2.534,12.58,1516321800,26.59,1516350600,12.58,1516321800,26.59,1516350600
1516386600,Foggy throughout the day.,clear-day,1516412825,1516451446,0.11,0,0,0,24.57,1516440600,9.58,1516498200,24.57,1516440600,9.58,1516498200,2.62,0.41,0.99,320,0,5,1516433400,2.558,12.07,1516411800,24.57,1516440600,12.07,1516411800,24.57,1516440600
1516473000,Foggy throughout the day.,clear-day,1516499213,1516537894,0.14,0,0,0,25.07,1516523400,13.58,1516581000,25.07,1516523400,13.58,1516581000,1.56,0.37,1,109,0,5,1516519800,2.37,9.58,1516498200,25.07,1516523400,9.58,1516498200,25.07,1516523400
1516559400,Foggy throughout the day.,clear-day,1516585600,1516624341,0.17,0,0,0,25.57,1516617000,16.08,1516667400,25.57,1516617000,16.08,1516667400,6.02,0.43,3.14,109,0.02,5,1516606200,2.611,13.58,1516581000,25.57,1516617000,13.58,1516581000,25.57,1516617000
1516645800,Foggy throughout the day.,partly-cloudy-day,1516671984,1516710789,0.21,0,0,0,24.07,1516699800,11.57,1516753800,24.07,1516699800,11.57,1516753800,5.14,0.42,3.29,302,0.37,4,1516692600,2.466,16.08,1516667400,24.07,1516699800,16.08,1516667400,24.07,1516699800
1516732200,Foggy throughout the day.,clear-day,1516758368,1516797237,0.24,0,0,0,21.08,1516786200,9.08,1516843800,21.08,1516786200,9.08,1516843800,6.46,0.54,2.23,314,0.04,5,1516779000,2.31,11.57,1516753800,21.08,1516786200,11.57,1516753800,21.08,1516786200
1516818600,Foggy throughout the day.,clear-day,1516844750,1516883684,0.28,0,0,0,23.57,1516876200,10.08,1516930200,23.57,1516876200,10.08,1516930200,5.78,0.59,1.18,242,0,5,1516865400,2.209,9.08,1516843800,23.57,1516876200,9.08,1516843800,23.57,1516876200
1516905000,Foggy throughout the day.,clear-day,1516931130,1516970132,0.31,0,0,0,24.57,1516959000,11.07,1517009400,24.57,1516959000,11.07,1517009400,2.44,0.43,1.55,261,0,5,1516951800,2.492,10.08,1516930200,24.57,1516959000,10.08,1516930200,24.57,1516959000
1516991400,Foggy throughout the day.,clear-day,1517017510,1517056579,0.35,0,0,0,25.07,1517041800,10.08,1517103000,25.07,1517041800,10.08,1517103000,4.48,0.47,2.14,125,0,5,1517038200,2.354,11.07,1517009400,25.07,1517041800,11.07,1517009400,25.07,1517041800
1517077800,Foggy throughout the day.,clear-day,1517103887,1517143026,0.39,0,0,0,25.57,1517131800,11.57,1517185800,25.57,1517131800,11.57,1517185800,5.04,0.48,1.5,145,0.09,5,1517124600,2.618,10.08,1517103000,25.57,1517131800,10.08,1517103000,25.57,1517131800
1517164200,"Foggy until morning, starting again in the evening.",clear-day,1517190264,1517229473,0.43,0,0,0,27.08,1517214600,12.58,1517275800,27.08,1517214600,12.58,1517275800,3.52,0.38,1.03,96,0.04,6,1517211000,2.684,11.57,1517185800,27.08,1517214600,11.57,1517185800,27.08,1517214600
1517250600,Foggy throughout the day.,clear-day,1517276639,1517315920,0.46,0,0,0,29.09,1517308200,17.58,1517358600,29.09,1517308200,17.58,1517358600,2.92,0.35,0.99,315,0.1,6,1517297400,2.671,12.58,1517275800,29.09,1517308200,12.58,1517275800,29.09,1517308200
1517337000,Foggy throughout the day.,clear-day,1517363012,1517402367,0.5,0,0,0,29.58,1517394600,14.08,1517448600,29.58,1517394600,14.08,1517448600,2.78,0.29,2.47,314,0.1,5,1517383800,2.662,17.58,1517358600,29.58,1517394600,17.58,1517358600,29.58,1517394600
1517423400,"Foggy until morning, starting again in the evening.",clear-day,1517449384,1517488813,0.54,0,0,0,30.08,1517473800,15.58,1517527800,30.08,1517473800,15.58,1517527800,3.24,0.32,1.13,281,0,6,1517470200,2.992,14.08,1517448600,30.08,1517473800,14.08,1517448600,30.08,1517473800
1517509800,Foggy throughout the day.,clear-day,1517535755,1517575259,0.58,0,0,0,28.59,1517563800,16.58,1517607000,28.59,1517563800,16.58,1517607000,4.69,0.34,1.5,294,0,6,1517556600,2.895,15.58,1517527800,28.59,1517563800,15.58,1517527800,28.59,1517563800
1517596200,"Foggy until morning, starting again in the evening.",clear-day,1517622125,1517661705,0.62,0,0,0,25.57,1517646600,13.88,1517693400,25.57,1517646600,13.88,1517693400,2.38,0.32,2.27,40,0,6,1517643000,2.752,16.58,1517607000,25.57,1517646600,16.58,1517607000,25.57,1517646600
1517682600,Foggy throughout the day.,clear-day,1517708493,1517748151,0.65,0,0,0,25.57,1517740200,12.58,1517790600,25.57,1517740200,12.58,1517790600,-0.85,0.29,1.97,93,0.02,6,1517729400,2.935,13.88,1517693400,25.57,1517740200,13.88,1517693400,25.57,1517740200
1517769000,Foggy throughout the day.,partly-cloudy-day,1517794860,1517834596,0.68,0,0,0,24.57,1517823000,16.08,1517880600,24.57,1517823000,16.08,1517880600,0.1,0.31,2.01,98,0.44,5,1517815800,2.391,12.58,1517790600,24.57,1517823000,12.58,1517790600,24.57,1517823000
1517855400,Foggy throughout the day.,partly-cloudy-day,1517881226,1517921040,0.72,0,0,0,23.57,1517902200,13.58,1517959800,23.57,1517902200,13.58,1517959800,-1.95,0.25,1.68,88,0.72,4,1517902200,2.784,16.08,1517880600,23.57,1517902200,16.08,1517880600,23.57,1517902200
1517941800,Foggy throughout the day.,partly-cloudy-day,1517967590,1518007485,0.75,0,0,0,24.57,1517995800,11.57,1518046200,24.57,1517995800,11.57,1518046200,-2.6,0.27,0.98,287,0.31,5,1517988600,2.602,13.58,1517959800,24.57,1517995800,13.58,1517959800,24.57,1517995800
1518028200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1518053953,1518093929,0.78,0,0,0,25.07,1518082200,11.57,1518143400,25.07,1518082200,11.57,1518143400,-0.76,0.29,1.66,113,0.2,6,1518071400,3.022,11.57,1518046200,25.07,1518082200,11.57,1518046200,25.07,1518082200
1518114600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1518140315,1518180373,0.81,0,0,0,25.57,1518168600,13.58,1518222600,25.57,1518168600,13.58,1518222600,-1,0.29,1.04,176,0.2,6,1518161400,2.958,11.57,1518143400,25.57,1518168600,11.57,1518143400,25.57,1518168600
1518201000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1518226676,1518266816,0.84,0,0,0,26.08,1518251400,17.58,1518309000,26.08,1518251400,17.58,1518309000,0.95,0.28,3.55,92,0.25,5,1518247800,3.24,13.58,1518222600,26.08,1518251400,13.58,1518222600,26.08,1518251400
1518287400,Foggy throughout the day.,partly-cloudy-day,1518313035,1518353259,0.87,0,0,0,23.08,1518334200,14.58,1518395400,23.08,1518334200,14.58,1518395400,4.3,0.37,5.48,103,0.44,5,1518334200,2.925,17.08,1518373800,23.08,1518334200,17.08,1518373800,23.08,1518334200
1518373800,Foggy throughout the day.,partly-cloudy-day,1518399394,1518439701,0.9,0,0,0,25.57,1518431400,13.58,1518485400,25.57,1518431400,13.58,1518485400,7.56,0.51,3.04,97,0.3,6,1518420600,2.473,14.58,1518395400,25.57,1518431400,14.58,1518395400,25.57,1518431400
1518460200,Foggy throughout the day.,partly-cloudy-day,1518485751,1518526143,0.93,0,0,0,25.57,1518514200,12.07,1518571800,25.57,1518514200,12.07,1518571800,8.36,0.57,2.01,57,0.28,5,1518507000,2.584,13.58,1518485400,25.57,1518514200,13.58,1518485400,25.57,1518514200
1518546600,Foggy throughout the day.,clear-day,1518572107,1518612584,0.96,0,0,0,24.57,1518600600,12.58,1518654600,24.57,1518600600,12.58,1518654600,2.66,0.34,1.44,341,0.09,7,1518593400,3.021,12.07,1518571800,24.57,1518600600,12.07,1518571800,24.57,1518600600
1518633000,Foggy in the morning and overnight.,clear-day,1518658462,1518699025,0.99,0,0,0,27.08,1518694200,15.08,1518733800,27.08,1518694200,15.08,1518733800,5.3,0.41,1.4,324,0.09,7,1518679800,3.095,12.58,1518654600,27.08,1518694200,12.58,1518654600,27.08,1518694200
1518719400,"Foggy until morning, starting again in the evening.",clear-day,1518744816,1518785466,0.02,0,0,0,28.59,1518773400,17.58,1518816600,28.59,1518773400,17.58,1518816600,5.6,0.38,1.16,317,0.1,7,1518766200,3.191,15.08,1518733800,28.59,1518773400,15.08,1518733800,28.59,1518773400
1518805800,"Foggy until morning, starting again in the evening.",clear-day,1518831169,1518871906,0.06,0,0,0,30.08,1518863400,15.58,1518913800,30.08,1518863400,15.58,1518913800,4.3,0.32,1.52,294,0.03,7,1518852600,2.943,17.58,1518816600,30.08,1518863400,17.58,1518816600,30.08,1518863400
1518892200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1518917521,1518958346,0.09,0,0,0,28.59,1518949800,15.08,1519000200,28.59,1518949800,15.08,1519000200,4.42,0.35,1.38,131,0.13,7,1518939000,3.141,15.58,1518913800,28.59,1518949800,15.58,1518913800,28.59,1518949800
1518978600,Foggy in the morning and overnight.,partly-cloudy-day,1519003871,1519044785,0.12,0,0,0,29.09,1519036200,16.58,1519086600,29.09,1519036200,16.58,1519086600,4.84,0.34,2.07,110,0.16,7,1519025400,3.492,15.08,1519000200,29.09,1519036200,15.08,1519000200,29.09,1519036200
1519065000,"Foggy until morning, starting again in the evening.",clear-day,1519090221,1519131223,0.16,0,0,0,31.08,1519119000,16.58,1519173000,31.08,1519119000,16.58,1519173000,3.52,0.29,0.95,242,0.1,7,1519111800,3.149,16.58,1519086600,31.08,1519119000,16.58,1519086600,31.08,1519119000
1519151400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1519176570,1519217662,0.19,0,0,0,33.09,1519201800,18.68,1519259400,33.09,1519201800,18.68,1519259400,6.36,0.33,1.24,259,0.24,7,1519194600,2.866,16.58,1519173000,33.09,1519201800,16.58,1519173000,33.09,1519201800
1519237800,Foggy throughout the day.,partly-cloudy-day,1519262918,1519304099,0.23,0,0,0,32.58,1519291800,18.58,1519349400,32.58,1519291800,18.58,1519349400,7.15,0.33,0.98,143,0.38,6,1519277400,2.819,18.68,1519259400,32.58,1519291800,18.68,1519259400,32.58,1519291800
1519324200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1519349265,1519390537,0.26,0,0,0,33.09,1519385400,19.58,1519428600,33.09,1519385400,19.58,1519428600,6.36,0.32,0.71,288,0.29,7,1519371000,3.024,18.58,1519349400,33.09,1519385400,18.58,1519349400,33.09,1519385400
1519410600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1519435611,1519476973,0.3,0,0,0,32.58,1519461000,22.58,1519522200,32.58,1519461000,22.58,1519522200,6.98,0.31,1.27,302,0.39,6,1519457400,3.282,19.58,1519428600,32.58,1519461000,19.58,1519428600,32.58,1519461000
1519497000,"Foggy until morning, starting again in the evening.",clear-day,1519521957,1519563410,0.34,0,0,0,30.58,1519547400,16.58,1519608600,30.58,1519547400,16.58,1519608600,6.04,0.3,2.54,34,0.12,7,1519543800,3.462,22.08,1519583400,30.58,1519547400,22.08,1519583400,30.58,1519547400
1519583400,"Foggy until morning, starting again in the evening.",clear-day,1519608301,1519649846,0.37,0,0,0,30.58,1519637400,19.08,1519695000,30.58,1519637400,19.08,1519695000,6.44,0.34,1.4,317,0.05,8,1519630200,3.391,16.58,1519608600,30.58,1519637400,16.58,1519608600,30.58,1519637400
1519669800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1519694645,1519736281,0.41,0,0,0,31.59,1519720200,20.08,1519770600,31.59,1519720200,20.08,1519770600,7.8,0.32,2,12,0.13,8,1519716600,3.353,19.08,1519695000,31.59,1519720200,19.08,1519695000,31.59,1519720200
1519756200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1519780988,1519822716,0.45,0,0,0,31.59,1519806600,22.58,1519853400,31.59,1519806600,22.58,1519853400,10.13,0.38,1.57,134,0.35,6,1519803000,3.328,20.08,1519770600,31.59,1519806600,20.08,1519770600,31.59,1519806600
1519842600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1519867330,1519909151,0.49,0,0,0,34.08,1519900200,21.58,1519939800,34.08,1519900200,21.58,1519939800,10.06,0.37,1.8,117,0.54,6,1519889400,3.161,22.58,1519853400,34.08,1519900200,22.58,1519853400,34.08,1519900200
1519929000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1519953672,1519995585,0.52,0,0,0,33.59,1519979400,20.58,1520037000,33.59,1519979400,20.58,1520037000,6.44,0.29,1.61,323,0.13,8,1519975800,3.321,21.58,1519939800,33.59,1519979400,21.58,1519939800,33.59,1519979400
1520015400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1520040013,1520082019,0.56,0,0,0,34.08,1520069400,20.58,1520127000,34.08,1520069400,20.58,1520127000,4.24,0.26,2.28,270,0.29,7,1520058600,3.091,20.58,1520037000,34.08,1520069400,20.58,1520037000,34.08,1520069400
1520101800,Foggy throughout the day.,partly-cloudy-day,1520126353,1520168452,0.59,0,0,0,31.08,1520152200,14.08,1520209800,31.08,1520152200,14.08,1520209800,7.1,0.33,2.74,287,0.37,7,1520145000,2.841,20.58,1520127000,31.08,1520152200,20.58,1520127000,31.08,1520152200
1520188200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1520212692,1520254885,0.63,0,0,0,29.58,1520242200,17.58,1520296200,29.58,1520242200,17.58,1520296200,6.72,0.38,1.81,42,0.3,8,1520231400,3.112,14.08,1520209800,29.58,1520242200,14.08,1520209800,29.58,1520242200
1520274600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1520299031,1520341317,0.66,0,0,0,30.08,1520332200,17.08,1520386200,30.08,1520332200,17.08,1520386200,3.22,0.28,1.86,322,0.17,7,1520321400,3.501,17.58,1520296200,30.08,1520332200,17.58,1520296200,30.08,1520332200
1520361000,"Foggy until morning, starting again in the evening.",clear-day,1520385370,1520427750,0.69,0,0,0,31.59,1520415000,19.08,1520469000,31.59,1520415000,19.08,1520469000,1.8,0.26,1.53,30,0.12,8,1520407800,3.361,17.08,1520386200,31.59,1520415000,17.08,1520386200,31.59,1520415000
1520447400,"Foggy until morning, starting again in the evening.",clear-day,1520471708,1520514182,0.72,0,0,0,32.58,1520501400,21.08,1520555400,32.58,1520501400,21.08,1520555400,0.48,0.2,2.48,126,0.01,8,1520494200,3.567,19.08,1520469000,32.58,1520501400,19.08,1520469000,32.58,1520501400
1520533800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1520558045,1520600613,0.75,0,0,0,32.58,1520584200,21.58,1520645400,32.58,1520584200,21.58,1520645400,2.78,0.22,2.57,124,0.37,7,1520580600,3.462,21.08,1520555400,32.58,1520584200,21.08,1520555400,32.58,1520584200
1520620200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1520644382,1520687044,0.78,0,0,0,33.59,1520677800,20.08,1520728200,33.59,1520677800,20.08,1520728200,3.96,0.23,2.16,96,0.27,8,1520667000,3.361,21.58,1520645400,33.59,1520677800,21.58,1520645400,33.59,1520677800
1520706600,"Foggy until morning, starting again in the evening.",clear-day,1520730719,1520773475,0.81,0,0,0,33.59,1520764200,20.58,1520811000,33.59,1520764200,20.58,1520811000,2.86,0.22,1.85,124,0.08,9,1520753400,3.481,20.08,1520728200,33.59,1520764200,20.08,1520728200,33.59,1520764200
1520793000,"Foggy until morning, starting again in the evening.",clear-day,1520817055,1520859906,0.85,0,0,0,34.08,1520843400,21.08,1520901000,34.08,1520843400,21.08,1520901000,3.08,0.22,1.27,147,0,9,1520839800,3.382,20.58,1520811000,34.08,1520843400,20.58,1520811000,34.08,1520843400
1520879400,"Foggy until morning, starting again in the evening.",clear-day,1520903391,1520946336,0.88,0,0,0,36.09,1520933400,23.08,1520983800,36.09,1520933400,23.08,1520983800,1.05,0.19,1.2,275,0,9,1520926200,3.857,21.08,1520901000,36.09,1520933400,21.08,1520901000,36.09,1520933400
1520965800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1520989726,1521032766,0.91,0,0,0,32.58,1521023400,21.58,1521070200,32.58,1521023400,21.58,1521070200,1.22,0.18,2.73,265,0.15,7,1521009000,3.441,23.08,1520983800,32.58,1521023400,23.08,1520983800,32.58,1521023400
1521052200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1521076061,1521119196,0.94,0,0,0,32.58,1521106200,21.58,1521156600,32.58,1521106200,21.58,1521156600,4.54,0.25,2.35,322,0.13,9,1521095400,3.431,21.58,1521070200,32.58,1521106200,21.58,1521070200,32.58,1521106200
1521138600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1521162396,1521205626,0.97,0,0,0,32.09,1521192600,20.08,1521243000,32.09,1521192600,20.08,1521243000,4.36,0.26,2.12,42,0.37,7,1521185400,3.118,21.58,1521156600,32.09,1521192600,21.58,1521156600,32.09,1521192600
1521225000,"Foggy until morning, starting again in the evening.",clear-day,1521248731,1521292055,0,0,0,0,32.58,1521275400,20.08,1521333000,32.58,1521275400,20.08,1521333000,1.76,0.23,2.45,63,0.09,8,1521268200,3.611,20.08,1521243000,32.58,1521275400,20.08,1521243000,32.58,1521275400
1521311400,"Foggy until morning, starting again in the evening.",clear-day,1521335065,1521378484,0.04,0,0,0,33.59,1521369000,21.58,1521419400,33.59,1521369000,21.58,1521419400,0.66,0.19,2.24,113,0.05,9,1521358200,3.64,20.08,1521333000,33.59,1521369000,20.08,1521333000,33.59,1521369000
1521397800,Foggy throughout the day.,partly-cloudy-day,1521421400,1521464914,0.07,0,0,0,32.58,1521455400,22.08,1521495000,32.58,1521455400,22.08,1521495000,3.12,0.22,2.98,101,0.44,6,1521448200,2.771,21.58,1521419400,32.58,1521455400,21.58,1521419400,32.58,1521455400
1521484200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1521507734,1521551342,0.11,0,0,0,34.08,1521538200,22.58,1521595800,34.08,1521538200,22.58,1521595800,6.98,0.27,2.46,244,0.44,8,1521527400,3.35,22.08,1521495000,34.08,1521538200,22.08,1521495000,34.08,1521538200
1521570600,Foggy throughout the day.,partly-cloudy-day,1521594068,1521637771,0.14,0,0,0,32.09,1521621000,22.08,1521671400,32.09,1521621000,22.08,1521671400,1.92,0.19,3.49,274,0.21,9,1521613800,2.889,22.58,1521595800,32.09,1521621000,22.58,1521595800,32.09,1521621000
1521657000,"Foggy until morning, starting again in the evening.",clear-day,1521680401,1521724200,0.18,0,0,0,30.58,1521703800,19.58,1521765000,30.58,1521703800,19.58,1521765000,7.5,0.32,2.63,321,0.08,8,1521703800,3.441,22.08,1521671400,30.58,1521703800,22.08,1521671400,30.58,1521703800
1521743400,"Foggy until morning, starting again in the evening.",clear-day,1521766735,1521810628,0.21,0,0,0,31.08,1521801000,19.08,1521851400,31.08,1521801000,19.08,1521851400,7.18,0.33,2.08,342,0,9,1521790200,3.501,19.58,1521765000,31.08,1521801000,19.58,1521765000,31.08,1521801000
1521829800,"Foggy until morning, starting again in the evening.",clear-day,1521853069,1521897057,0.25,0,0,0,33.59,1521887400,20.58,1521934200,33.59,1521887400,20.58,1521934200,3.66,0.25,1.63,340,0,9,1521876600,3.61,19.08,1521851400,33.59,1521887400,19.08,1521851400,33.59,1521887400
1521916200,"Foggy until morning, starting again in the evening.",clear-day,1521939403,1521983485,0.29,0,0,0,34.57,1521970200,20.58,1522020600,34.57,1521970200,20.58,1522020600,4.08,0.25,1.94,311,0.01,10,1521963000,3.123,20.58,1521934200,34.57,1521970200,20.58,1521934200,34.57,1521970200
1522002600,"Foggy until morning, starting again in the evening.",clear-day,1522025737,1522069914,0.32,0,0,0,36.09,1522056600,20.58,1522103400,36.09,1522056600,20.58,1522103400,0.34,0.2,1.24,305,0.01,10,1522049400,2.874,20.58,1522020600,36.09,1522056600,20.58,1522020600,36.09,1522056600
1522089000,"Foggy until morning, starting again in the evening.",clear-day,1522112071,1522156342,0.36,0,0,0,38.07,1522146600,23.57,1522189800,38.07,1522146600,23.57,1522189800,-3.62,0.14,1.52,283,0,10,1522135800,2.878,20.58,1522103400,38.07,1522146600,20.58,1522103400,38.07,1522146600
1522175400,"Foggy until morning, starting again in the evening.",clear-day,1522198405,1522242770,0.4,0,0,0,39.08,1522233000,23.08,1522287000,39.08,1522233000,23.08,1522287000,-4.42,0.11,2.11,322,0.01,10,1522222200,3.308,23.57,1522189800,39.08,1522233000,23.57,1522189800,39.08,1522233000
1522261800,"Foggy until morning, starting again in the evening.",clear-day,1522284739,1522329198,0.43,0,0,0,38.58,1522315800,24.07,1522369800,38.58,1522315800,24.07,1522369800,-2.44,0.13,2.07,296,0.05,10,1522308600,3.077,23.08,1522287000,38.58,1522315800,23.08,1522287000,38.58,1522315800
1522348200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1522371073,1522415627,0.47,0,0,0,38.58,1522405800,23.08,1522456200,38.58,1522405800,23.08,1522456200,-1.36,0.15,2.68,310,0.16,9,1522395000,2.86,24.07,1522369800,38.58,1522405800,24.07,1522369800,38.58,1522405800
1522434600,Foggy throughout the day.,clear-day,1522457408,1522502055,0.5,0,0,0,38.58,1522488600,23.57,1522542600,38.58,1522488600,23.57,1522542600,-1.96,0.14,2.11,90,0,10,1522481400,2.848,23.08,1522456200,38.58,1522488600,23.08,1522456200,38.58,1522488600
1522521000,"Foggy until morning, starting again in the evening.",clear-day,1522543742,1522588483,0.54,0,0,0,37.57,1522575000,25.57,1522629000,37.57,1522575000,25.57,1522629000,6.12,0.25,2.45,101,0,10,1522567800,3.296,23.57,1522542600,37.57,1522575000,23.57,1522542600,37.57,1522575000
1522607400,"Foggy until morning, starting again in the evening.",clear-day,1522630077,1522674912,0.57,0,0,0,38.58,1522665000,25.57,1522715400,38.58,1522665000,25.57,1522715400,6.86,0.23,2.85,103,0.07,10,1522654200,3.145,25.57,1522629000,38.58,1522665000,25.57,1522629000,38.58,1522665000
1522693800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1522716412,1522761340,0.61,0,0,0,39.08,1522744200,28.59,1522801800,39.08,1522744200,28.59,1522801800,3.02,0.18,2,41,0.28,8,1522740600,3.271,25.57,1522715400,39.08,1522744200,25.57,1522715400,39.08,1522744200
1522780200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1522802748,1522847769,0.64,0,0,0,39.58,1522834200,29.09,1522891800,39.58,1522834200,29.09,1522891800,-0.68,0.12,2.36,310,0.19,10,1522823400,3.117,28.59,1522801800,39.58,1522834200,28.59,1522801800,39.58,1522834200
1522866600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1522889084,1522934197,0.67,0,0,0,39.58,1522924200,27.59,1522971000,39.58,1522924200,27.59,1522971000,2.88,0.15,2.33,18,0.23,10,1522909800,2.873,29.09,1522891800,39.58,1522924200,29.09,1522891800,39.58,1522924200
1522953000,Foggy throughout the day.,partly-cloudy-day,1522975420,1523020626,0.7,0,0,0,38.07,1523003400,22.58,1523061000,38.07,1523003400,22.58,1523061000,9.26,0.27,3.32,79,0.36,10,1522996200,2.527,25.58,1523039400,38.07,1523003400,25.58,1523039400,38.07,1523003400
1523039400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1523061757,1523107055,0.73,0,0,0,36.6,1523097000,26.59,1523147400,36.6,1523097000,26.6,1523140200,10.84,0.33,1.84,158,0.34,8,1523082600,2.664,22.58,1523061000,36.6,1523097000,22.58,1523061000,36.6,1523097000
1523125800,Foggy throughout the day.,partly-cloudy-day,1523148094,1523193484,0.76,0,0,0,37.08,1523183400,27.08,1523233800,37.08,1523183400,27.34,1523233800,12.66,0.33,2.4,105,0.28,9,1523169000,2.468,26.59,1523147400,37.08,1523183400,26.6,1523140200,37.08,1523183400
1523212200,Foggy throughout the day.,partly-cloudy-day,1523234431,1523279913,0.79,0,0,0,35.58,1523255400,26.08,1523313000,35.58,1523255400,26.08,1523313000,12.84,0.33,3.53,103,0.42,8,1523255400,2.861,27.08,1523233800,35.58,1523255400,27.34,1523233800,35.58,1523255400
1523298600,Foggy throughout the day.,partly-cloudy-day,1523320769,1523366342,0.82,0,0,0,36.6,1523352600,26.08,1523403000,36.6,1523352600,26.08,1523403000,11.16,0.32,2.68,102,0.44,9,1523345400,2.983,26.08,1523313000,36.6,1523352600,26.08,1523313000,36.6,1523352600
1523385000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1523407108,1523452772,0.85,0,0,0,37.57,1523439000,21.58,1523482200,37.57,1523439000,21.64,1523482200,11.9,0.36,3.6,120,0.36,10,1523428200,3.25,22.58,1523471400,37.57,1523439000,22.75,1523471400,37.57,1523439000
1523471400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1523493447,1523539202,0.88,0,0,0,34.57,1523529000,24.07,1523575800,34.57,1523529000,24.07,1523575800,13.3,0.46,3.91,92,0.27,11,1523514600,3.024,21.58,1523482200,34.57,1523529000,21.64,1523482200,34.57,1523529000
1523557800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1523579786,1523625631,0.92,0,0,0,35.58,1523608200,25.57,1523662200,35.58,1523608200,25.57,1523662200,4.31,0.23,2.11,89,0.29,10,1523601000,3.411,24.07,1523575800,35.58,1523608200,24.07,1523575800,35.58,1523608200
1523644200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1523666126,1523712061,0.95,0,0,0,38.07,1523698200,26.59,1523748600,38.07,1523698200,26.59,1523748600,2.14,0.16,1.95,99,0.34,10,1523687400,3.132,25.57,1523662200,38.07,1523698200,25.57,1523662200,38.07,1523698200
1523730600,Foggy throughout the day.,partly-cloudy-day,1523752467,1523798492,0.98,0,0,0,39.08,1523777400,29.58,1523827800,39.08,1523777400,29.58,1523827800,4.4,0.17,2.2,135,0.33,11,1523773800,2.637,26.59,1523748600,39.08,1523777400,26.59,1523748600,39.08,1523777400
1523817000,Foggy throughout the day.,partly-cloudy-day,1523838808,1523884922,0.02,0,0,0,39.58,1523871000,29.58,1523917800,39.58,1523871000,29.58,1523917800,6.2,0.19,2.3,286,0.43,8,1523860200,2.485,29.58,1523827800,39.58,1523871000,29.58,1523827800,39.58,1523871000
1523903400,Foggy throughout the day.,partly-cloudy-day,1523925150,1523971352,0.06,0,0,0,39.58,1523953800,29.09,1524011400,39.58,1523953800,29.09,1524011400,3.88,0.16,2.36,299,0.3,10,1523946600,2.97,29.58,1523917800,39.58,1523953800,29.58,1523917800,39.58,1523953800
1523989800,"Foggy until morning, starting again in the evening.",clear-day,1524011493,1524057783,0.09,0,0,0,38.58,1524040200,27.57,1524090600,38.58,1524040200,27.57,1524090600,2.82,0.15,2.57,323,0.01,9,1524029400,3.391,29.09,1524011400,38.58,1524040200,29.09,1524011400,38.58,1524040200
